Angle,ReactionTime_s,trials.key_resp.corr,ID,SourceFile,ReactionTime_ms
80.0,2.586697889986681,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2586.697889986681
80.0,2.1451629560033325,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2145.1629560033325
80.0,1.7436420040030498,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1743.6420040030498
100.0,1.76918746199226,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1769.18746199226
100.0,1.1603103929955978,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1160.3103929955978
100.0,2.0695786729920655,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2069.5786729920655
100.0,1.4416391429840587,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1441.6391429840587
100.0,0.9087846929905936,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,908.7846929905936
100.0,2.631122213002527,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2631.122213002527
100.0,1.4967948390112724,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1496.7948390112724
100.0,0.9566604260180612,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,956.6604260180612
100.0,1.205105799017474,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1205.105799017474
100.0,1.7708265999972357,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1770.8265999972357
100.0,1.3976517890114335,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1397.6517890114335
100.0,1.5919471440138295,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1591.9471440138295
100.0,1.1002098280005157,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1100.2098280005157
100.0,1.5382257169985678,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1538.2257169985678
